,Date,Dernier,Ouv.,Plus Haut,Plus Bas,bid,ask,bid_rate_local,ask_rate_local,bid_rate_foreign,ask_rate_foreign
2117,2008-11-21,1.4063,1.4119,1.4158,1.3897,1.3897,1.4158,6.75,7.0,0.25,0.35
2118,2008-11-24,1.3836,1.3948,1.4064,1.3716,1.3716,1.4064,6.75,7.0,0.25,0.35
2119,2008-11-25,1.3659999999999999,1.3716,1.3906,1.3628,1.3628,1.3906,6.75,7.0,0.25,0.35
2120,2008-11-26,1.3824,1.3692,1.3905,1.3634,1.3634,1.3905,6.75,7.0,0.25,0.35
2121,2008-11-27,1.382,1.3840000000000001,1.3865,1.3741,1.3741,1.3865,6.75,7.0,0.25,0.35
2122,2008-11-28,1.3944,1.3795,1.4031,1.3744,1.3744,1.4031,6.75,7.0,0.25,0.35
2123,2008-12-01,1.4044,1.3918,1.4094,1.391,1.391,1.4094,6.75,7.0,0.25,0.35
2124,2008-12-02,1.3987,1.4016,1.4114,1.3908,1.3908,1.4114,6.75,7.0,0.25,0.35
2125,2008-12-03,1.3980000000000001,1.3957,1.4101,1.3931,1.3931,1.4101,6.75,7.0,0.25,0.35
2126,2008-12-04,1.3929,1.3987,1.4163,1.3866,1.3866,1.4163,6.75,7.0,0.25,0.35
2127,2008-12-05,1.3991,1.3947,1.4138,1.3869999999999998,1.3869999999999998,1.4138,6.75,7.0,0.25,0.35
2128,2008-12-08,1.3832,1.3996,1.4017,1.3803,1.3803,1.4017,6.75,7.0,0.25,0.35
2129,2008-12-09,1.3885,1.3839,1.3965,1.3781,1.3781,1.3965,6.75,7.0,0.25,0.35
2130,2008-12-10,1.3797,1.386,1.3904,1.3717,1.3717,1.3904,6.75,7.0,0.25,0.35
2131,2008-12-11,1.3527,1.3777,1.3834,1.3465,1.3465,1.3834,6.75,7.0,0.25,0.35
2132,2008-12-12,1.3539,1.3541,1.3646,1.3465,1.3465,1.3646,6.75,7.0,0.25,0.35
2133,2008-12-15,1.3325,1.3509,1.355,1.3278,1.3278,1.355,6.75,7.0,0.25,0.35
2134,2008-12-16,1.3059,1.3291,1.3413,1.2998,1.2998,1.3413,6.75,7.0,0.25,0.35
2135,2008-12-17,1.2828,1.307,1.3141,1.2788,1.2788,1.3141,6.75,7.0,0.25,0.35
2136,2008-12-18,1.2946,1.2812,1.2995,1.2651,1.2651,1.2995,6.75,7.0,0.25,0.35
2137,2008-12-19,1.3178,1.2978,1.3242,1.2881,1.2881,1.3242,6.75,7.0,0.25,0.35
2138,2008-12-22,1.3169,1.3119999999999998,1.3196,1.2971,1.2971,1.3196,6.75,7.0,0.25,0.35
2139,2008-12-23,1.315,1.3154,1.3179,1.3041,1.3041,1.3179,6.75,7.0,0.25,0.35
2140,2008-12-24,1.3132,1.3155,1.3189,1.3056,1.3056,1.3189,6.75,7.0,0.25,0.35
2141,2008-12-25,1.3107,1.3095,1.3158,1.3066,1.3066,1.3158,6.75,7.0,0.25,0.35
2142,2008-12-26,1.3073,1.3097,1.3148,1.3014,1.3014,1.3148,6.75,7.0,0.25,0.35
2143,2008-12-29,1.3134,1.3056,1.3145,1.2838,1.2838,1.3145,6.75,7.0,0.25,0.35
2144,2008-12-30,1.3073,1.3143,1.3177,1.2939,1.2939,1.3177,6.75,7.0,0.25,0.35
2145,2008-12-31,1.3109,1.3064,1.3233,1.2995,1.2995,1.3233,6.75,7.0,0.25,0.35
2146,2009-01-01,1.3106,1.311,1.319,1.3042,1.3042,1.319,6.75,7.0,0.25,0.35
2147,2009-01-02,1.3248,1.3094,1.3259,1.305,1.305,1.3259,6.75,7.0,0.25,0.35
2148,2009-01-05,1.3384,1.32,1.3445,1.3122,1.3122,1.3445,6.75,7.0,0.25,0.35
2149,2009-01-06,1.3451,1.3361,1.3626,1.3293,1.3293,1.3626,6.75,7.0,0.25,0.35
2150,2009-01-07,1.3358,1.3381,1.3512,1.3246,1.3246,1.3512,6.75,7.0,0.25,0.35
2151,2009-01-08,1.3308,1.3359,1.3462,1.3159999999999998,1.3159999999999998,1.3462,6.75,7.0,0.25,0.35
2152,2009-01-09,1.3454,1.3314,1.3544,1.3255,1.3255,1.3544,6.75,7.0,0.25,0.35
2153,2009-01-12,1.3579,1.3467,1.3663,1.3404,1.3404,1.3663,6.75,7.0,0.25,0.35
2154,2009-01-13,1.3733,1.3579,1.3801,1.3531,1.3531,1.3801,6.75,7.0,0.25,0.35
2155,2009-01-14,1.3735,1.3724,1.3828,1.3592,1.3592,1.3828,6.75,7.0,0.25,0.35
2156,2009-01-15,1.3724,1.3696,1.3868,1.3638,1.3638,1.3868,6.75,7.0,0.25,0.35
2157,2009-01-16,1.3634,1.3754,1.3783,1.3575,1.3575,1.3783,6.75,7.0,0.25,0.35
2158,2009-01-19,1.3838,1.3618,1.3863,1.3541,1.3541,1.3863,6.75,7.0,0.25,0.35
2159,2009-01-20,1.4029,1.3822,1.411,1.3811,1.3811,1.411,6.75,7.0,0.25,0.35
2160,2009-01-21,1.3915,1.3997,1.415,1.3873,1.3873,1.415,6.75,7.0,0.25,0.35
2161,2009-01-22,1.3973,1.3887,1.4080000000000001,1.3873,1.3873,1.4080000000000001,6.75,7.0,0.25,0.35
2162,2009-01-23,1.3982,1.3948,1.4212,1.3887,1.3887,1.4212,6.75,7.0,0.25,0.35
2163,2009-01-26,1.3896,1.3978,1.4162,1.3837,1.3837,1.4162,6.75,7.0,0.25,0.35
2164,2009-01-27,1.3901,1.3887,1.3963,1.3773,1.3773,1.3963,6.75,7.0,0.25,0.35
2165,2009-01-28,1.3959,1.3908,1.3996,1.3763,1.3763,1.3996,6.75,7.0,0.25,0.35
2166,2009-01-29,1.415,1.3919,1.4216,1.3882,1.3882,1.4216,6.75,7.0,0.25,0.35
2167,2009-01-30,1.4252,1.4182,1.4293,1.4059,1.4059,1.4293,6.75,7.0,0.25,0.35
2168,2009-02-02,1.4291,1.4288,1.4414,1.4181,1.4181,1.4414,6.75,7.0,0.25,0.35
2169,2009-02-03,1.4085,1.425,1.4373,1.4057,1.4057,1.4373,6.75,7.0,0.25,0.35
2170,2009-02-04,1.4298,1.4153,1.4356,1.4052,1.4052,1.4356,6.75,7.0,0.25,0.35
2171,2009-02-05,1.4303,1.4208,1.4369999999999998,1.4127,1.4127,1.4369999999999998,6.75,7.0,0.25,0.35
2172,2009-02-06,1.4174,1.4275,1.4362,1.409,1.409,1.4362,6.75,7.0,0.25,0.35
2173,2009-02-09,1.4108,1.4121,1.4282,1.4039,1.4039,1.4282,6.75,7.0,0.25,0.35
2174,2009-02-10,1.4269999999999998,1.4109,1.4381,1.4040000000000001,1.4040000000000001,1.4381,6.75,7.0,0.25,0.35
2175,2009-02-11,1.4204,1.4240000000000002,1.431,1.4124,1.4124,1.431,6.75,7.0,0.25,0.35
2176,2009-02-12,1.4263,1.4185,1.4405,1.4157,1.4157,1.4405,6.75,7.0,0.25,0.35
2177,2009-02-13,1.4302,1.4226,1.4342,1.4145,1.4145,1.4342,6.75,7.0,0.25,0.35
2178,2009-02-16,1.4337,1.435,1.4425,1.4278,1.4278,1.4425,6.75,7.0,0.25,0.35
2179,2009-02-17,1.4517,1.4312,1.4592,1.4294,1.4294,1.4592,6.75,7.0,0.25,0.35
2180,2009-02-18,1.4597,1.4547,1.4673,1.446,1.446,1.4673,6.75,7.0,0.25,0.35
2181,2009-02-19,1.4478,1.4556,1.4654,1.4393,1.4393,1.4654,6.75,7.0,0.25,0.35
2182,2009-02-20,1.4341,1.4464,1.4678,1.4278,1.4278,1.4678,6.75,7.0,0.25,0.35
2183,2009-02-23,1.4473,1.4365,1.4522,1.4185,1.4185,1.4522,6.75,7.0,0.25,0.35
2184,2009-02-24,1.4407,1.4436,1.4547,1.4311,1.4311,1.4547,6.75,7.0,0.25,0.35
2185,2009-02-25,1.4497,1.4352,1.4523,1.4304,1.4304,1.4523,6.75,7.0,0.25,0.35
2186,2009-02-26,1.4481,1.4469,1.4535,1.4329,1.4329,1.4535,6.75,7.0,0.25,0.35
2187,2009-02-27,1.4526,1.4432,1.46,1.4361,1.4361,1.46,6.75,7.0,0.25,0.35
2188,2009-03-02,1.4587,1.4528,1.4678,1.446,1.446,1.4678,6.75,7.0,0.25,0.35
2189,2009-03-03,1.4614,1.4565,1.4673,1.4453,1.4453,1.4673,6.75,7.0,0.25,0.35
2190,2009-03-04,1.454,1.4611,1.4736,1.4464,1.4464,1.4736,6.75,7.0,0.25,0.35
2191,2009-03-05,1.4578,1.4501,1.4691,1.4457,1.4457,1.4691,6.75,7.0,0.25,0.35
2192,2009-03-06,1.4532,1.4579,1.4665,1.4377,1.4377,1.4665,6.75,7.0,0.25,0.35
2193,2009-03-09,1.455,1.4504,1.4677,1.4434,1.4434,1.4677,6.75,7.0,0.25,0.35
2194,2009-03-10,1.4548,1.4585,1.4658,1.4371,1.4371,1.4658,6.75,7.0,0.25,0.35
2195,2009-03-11,1.4417,1.4532,1.4647,1.4326,1.4326,1.4647,6.75,7.0,0.25,0.35
2196,2009-03-12,1.4345,1.4415,1.4546,1.4279,1.4279,1.4546,6.75,7.0,0.25,0.35
2197,2009-03-13,1.4347,1.4329,1.4429,1.4266,1.4266,1.4429,6.75,7.0,0.25,0.35
2198,2009-03-16,1.4327,1.439,1.4446,1.419,1.419,1.4446,6.75,7.0,0.25,0.35
2199,2009-03-17,1.4265,1.4287,1.4378,1.4221,1.4221,1.4378,6.75,7.0,0.25,0.35
2200,2009-03-18,1.3907,1.4254,1.4321,1.385,1.385,1.4321,6.75,7.0,0.25,0.35
2201,2009-03-19,1.3751,1.39,1.3992,1.3616,1.3616,1.3992,6.75,7.0,0.25,0.35
2202,2009-03-20,1.3877,1.3791,1.3938,1.3673,1.3673,1.3938,6.75,7.0,0.25,0.35
2203,2009-03-23,1.3799,1.3764,1.3974,1.3694,1.3694,1.3974,6.75,7.0,0.25,0.35
2204,2009-03-24,1.3933,1.3762,1.4033,1.3705,1.3705,1.4033,6.75,7.0,0.25,0.35
2205,2009-03-25,1.3799,1.3891,1.3994,1.3679,1.3679,1.3994,6.75,7.0,0.25,0.35
2206,2009-03-26,1.3819,1.38,1.3876,1.369,1.369,1.3876,6.75,7.0,0.25,0.35
2207,2009-03-27,1.4022,1.3804,1.411,1.3736,1.3736,1.411,6.75,7.0,0.25,0.35
2208,2009-03-30,1.4024,1.3987,1.4146,1.3943,1.3943,1.4146,6.75,7.0,0.25,0.35
2209,2009-03-31,1.4039,1.3985,1.4099,1.3886,1.3886,1.4099,6.75,7.0,0.25,0.35
2210,2009-04-01,1.3999,1.4023,1.4124,1.3935,1.3935,1.4124,6.75,7.0,0.25,0.35
2211,2009-04-02,1.3847,1.3967,1.4032,1.3779,1.3779,1.4032,6.75,7.0,0.25,0.35
2212,2009-04-03,1.3836,1.3871,1.3947,1.3794,1.3794,1.3947,6.75,7.0,0.25,0.35
2213,2009-04-06,1.389,1.3801,1.3951,1.3705,1.3705,1.3951,6.75,7.0,0.25,0.35
2214,2009-04-07,1.3931,1.3885,1.4044,1.3869999999999998,1.3869999999999998,1.4044,6.75,7.0,0.25,0.35
2215,2009-04-08,1.3978,1.3996,1.4104,1.3899,1.3899,1.4104,6.75,7.0,0.25,0.35
2216,2009-04-09,1.4052,1.3958,1.4126,1.3874,1.3874,1.4126,6.75,7.0,0.25,0.35
2217,2009-04-10,1.4022,1.4044,1.4162,1.3996,1.3996,1.4162,6.75,7.0,0.25,0.35
2218,2009-04-13,1.3905,1.4025,1.4093,1.3818,1.3818,1.4093,6.75,7.0,0.25,0.35
2219,2009-04-14,1.3972,1.3891,1.4029,1.383,1.383,1.4029,6.75,7.0,0.25,0.35
2220,2009-04-15,1.3997,1.3955,1.4055,1.3876,1.3876,1.4055,6.75,7.0,0.25,0.35
2221,2009-04-16,1.4017,1.3965,1.4095,1.3880000000000001,1.3880000000000001,1.4095,6.75,7.0,0.25,0.35
2222,2009-04-17,1.4171,1.3985,1.4198,1.3974,1.3974,1.4198,6.75,7.0,0.25,0.35
2223,2009-04-20,1.4231,1.4096,1.4334,1.4094,1.4094,1.4334,6.75,7.0,0.25,0.35
2224,2009-04-21,1.4246,1.426,1.4308,1.4127,1.4127,1.4308,6.75,7.0,0.25,0.35
2225,2009-04-22,1.4226,1.4269,1.4354,1.4145,1.4145,1.4354,6.75,7.0,0.25,0.35
2226,2009-04-23,1.4116,1.4180000000000001,1.4289,1.405,1.405,1.4289,6.75,7.0,0.25,0.35
2227,2009-04-24,1.409,1.4155,1.4212,1.3937,1.3937,1.4212,6.75,7.0,0.25,0.35
2228,2009-04-27,1.4209,1.3981,1.4239,1.3978,1.3978,1.4239,6.75,7.0,0.25,0.35
2229,2009-04-28,1.4153,1.4152,1.4257,1.4018,1.4018,1.4257,6.75,7.0,0.25,0.35
2230,2009-04-29,1.4013,1.4088,1.4169999999999998,1.3897,1.3897,1.4169999999999998,6.75,7.0,0.25,0.35
2231,2009-04-30,1.4011,1.4008,1.4179,1.3862,1.3862,1.4179,6.75,7.0,0.25,0.35
2232,2009-05-01,1.3981,1.3999,1.4049,1.3886,1.3886,1.4049,6.75,7.0,0.25,0.35
2233,2009-05-04,1.386,1.395,1.4080000000000001,1.3819,1.3819,1.4080000000000001,6.75,7.0,0.25,0.35
2234,2009-05-05,1.3935,1.383,1.3975,1.3796,1.3796,1.3975,6.75,7.0,0.25,0.35
2235,2009-05-06,1.3915,1.3941,1.4022,1.3839,1.3839,1.4022,6.75,7.0,0.25,0.35
2236,2009-05-07,1.3907,1.3909,1.3997,1.3761,1.3761,1.3997,6.75,7.0,0.25,0.35
2237,2009-05-08,1.3732,1.3893,1.3954,1.3664,1.3664,1.3954,6.75,7.0,0.25,0.35
2238,2009-05-11,1.374,1.371,1.3815,1.3647,1.3647,1.3815,6.75,7.0,0.25,0.35
2239,2009-05-12,1.3709,1.3774,1.3804,1.3622,1.3622,1.3804,6.75,7.0,0.25,0.35
2240,2009-05-13,1.3771,1.3697,1.3817,1.3617,1.3617,1.3817,6.75,7.0,0.25,0.35
2241,2009-05-14,1.3726,1.3775,1.3853,1.3625,1.3625,1.3853,6.75,7.0,0.25,0.35
2242,2009-05-15,1.3832,1.3673,1.3901,1.3659,1.3659,1.3901,6.75,7.0,0.25,0.35
2243,2009-05-18,1.3825,1.3827,1.3937,1.3741,1.3741,1.3937,6.75,7.0,0.25,0.35
2244,2009-05-19,1.3756,1.3781,1.3832,1.3667,1.3667,1.3832,6.75,7.0,0.25,0.35
2245,2009-05-20,1.3677,1.3764,1.3792,1.3514,1.3514,1.3792,6.75,7.0,0.25,0.35
2246,2009-05-21,1.3555,1.3634,1.374,1.3448,1.3448,1.374,6.75,7.0,0.25,0.35
2247,2009-05-22,1.3515,1.3538,1.3607,1.3377,1.3377,1.3607,6.75,7.0,0.25,0.35
2248,2009-05-25,1.3506,1.347,1.3559999999999999,1.3387,1.3387,1.3559999999999999,6.75,7.0,0.25,0.35
2249,2009-05-26,1.3553,1.3473,1.3632,1.3456,1.3456,1.3632,6.75,7.0,0.25,0.35
2250,2009-05-27,1.3652,1.3501,1.3712,1.3421,1.3421,1.3712,6.75,7.0,0.25,0.35
2251,2009-05-28,1.3619999999999999,1.3586,1.3737,1.349,1.349,1.3737,6.75,7.0,0.25,0.35
2252,2009-05-29,1.3464,1.3569,1.3642,1.3363,1.3363,1.3642,6.75,7.0,0.25,0.35
2253,2009-06-01,1.3428,1.3448,1.3522,1.3291,1.3291,1.3522,6.75,7.0,0.25,0.35
2254,2009-06-02,1.3314,1.3417,1.3538,1.325,1.325,1.3538,6.75,7.0,0.25,0.35
2255,2009-06-03,1.3468,1.3295,1.3506,1.3249,1.3249,1.3506,6.75,7.0,0.25,0.35
2256,2009-06-04,1.3427,1.3462,1.3534,1.3318,1.3318,1.3534,6.75,7.0,0.25,0.35
2257,2009-06-05,1.3583,1.3413,1.3631,1.3333,1.3333,1.3631,6.75,7.0,0.25,0.35
2258,2009-06-08,1.3618,1.3585,1.3741,1.3543,1.3543,1.3741,6.75,7.0,0.25,0.35
2259,2009-06-09,1.3499,1.3595,1.3672,1.3449,1.3449,1.3672,6.75,7.0,0.25,0.35
2260,2009-06-10,1.3555,1.3479,1.3659,1.338,1.338,1.3659,6.75,7.0,0.25,0.35
2261,2009-06-11,1.3457,1.3495,1.3604,1.3381,1.3381,1.3604,6.75,7.0,0.25,0.35
2262,2009-06-12,1.3545,1.345,1.3602,1.3419,1.3419,1.3602,6.75,7.0,0.25,0.35
2263,2009-06-15,1.3647,1.3516,1.3699,1.35,1.35,1.3699,6.75,7.0,0.25,0.35
2264,2009-06-16,1.3628,1.3655,1.3708,1.3524,1.3524,1.3708,6.75,7.0,0.25,0.35
2265,2009-06-17,1.3585,1.3602,1.3699,1.345,1.345,1.3699,6.75,7.0,0.25,0.35
2266,2009-06-18,1.3587,1.3481,1.3635,1.3452,1.3452,1.3635,6.75,7.0,0.25,0.35
2267,2009-06-19,1.357,1.3566,1.3612,1.347,1.347,1.3612,6.75,7.0,0.25,0.35
2268,2009-06-22,1.3588,1.3562,1.3643,1.3524,1.3524,1.3643,6.75,7.0,0.25,0.35
2269,2009-06-23,1.3485,1.3573,1.3628,1.3391,1.3391,1.3628,6.75,7.0,0.25,0.35
2270,2009-06-24,1.3549,1.3446,1.3626,1.3378,1.3378,1.3626,6.75,7.0,0.25,0.35
2271,2009-06-25,1.3435,1.3548,1.359,1.3421,1.3421,1.359,6.75,7.0,0.25,0.35
2272,2009-06-26,1.3483,1.3475,1.3549,1.3395,1.3395,1.3549,6.75,7.0,0.25,0.35
2273,2009-06-29,1.3444,1.3451,1.3553,1.3393,1.3393,1.3553,6.75,7.0,0.25,0.35
2274,2009-06-30,1.3438,1.3445,1.3522,1.3344,1.3344,1.3522,6.75,7.0,0.25,0.35
2275,2009-07-01,1.3415,1.3426,1.3519999999999999,1.3263,1.3263,1.3519999999999999,6.75,7.0,0.25,0.35
2276,2009-07-02,1.3465,1.3352,1.3519,1.3298,1.3298,1.3519,6.75,7.0,0.25,0.35
2277,2009-07-03,1.3432,1.3452,1.3523,1.3365,1.3365,1.3523,6.75,7.0,0.25,0.35
2278,2009-07-06,1.3413,1.3446,1.3533,1.3381,1.3381,1.3533,6.75,7.0,0.25,0.35
2279,2009-07-07,1.3467,1.3409,1.3497,1.335,1.335,1.3497,6.75,7.0,0.25,0.35
2280,2009-07-08,1.3507,1.3473,1.3549,1.3386,1.3386,1.3549,6.75,7.0,0.25,0.35
2281,2009-07-09,1.3363,1.3445,1.3525,1.3291,1.3291,1.3525,6.75,7.0,0.25,0.35
2282,2009-07-10,1.3434,1.3353,1.3479,1.3304,1.3304,1.3479,6.75,7.0,0.25,0.35
2283,2009-07-13,1.3405,1.3385,1.3458,1.3324,1.3324,1.3458,6.75,7.0,0.25,0.35
2284,2009-07-14,1.3411,1.3395,1.3468,1.3317,1.3317,1.3468,6.75,7.0,0.25,0.35
2285,2009-07-15,1.3317,1.3358,1.3455,1.3261,1.3261,1.3455,6.75,7.0,0.25,0.35
2286,2009-07-16,1.3297,1.3302,1.3387,1.3242,1.3242,1.3387,6.75,7.0,0.25,0.35
2287,2009-07-17,1.334,1.327,1.3371,1.3257,1.3257,1.3371,6.75,7.0,0.25,0.35
2288,2009-07-20,1.325,1.3331,1.3344,1.3202,1.3202,1.3344,6.75,7.0,0.25,0.35
2289,2009-07-21,1.3264,1.3228,1.33,1.3181,1.3181,1.33,6.75,7.0,0.25,0.35
2290,2009-07-22,1.3251,1.3232,1.3306,1.3187,1.3187,1.3306,6.75,7.0,0.25,0.35
2291,2009-07-23,1.3306,1.3233,1.3356,1.3185,1.3185,1.3356,6.75,7.0,0.25,0.35
2292,2009-07-24,1.3272,1.3284,1.3344,1.3208,1.3208,1.3344,6.75,7.0,0.25,0.35
2293,2009-07-27,1.3255,1.3253,1.3315,1.3191,1.3191,1.3315,6.75,7.0,0.25,0.35
2294,2009-07-28,1.3295,1.3257,1.337,1.3191,1.3191,1.337,6.75,7.0,0.25,0.35
2295,2009-07-29,1.3365,1.3286,1.3455,1.3201,1.3201,1.3455,6.75,7.0,0.25,0.35
2296,2009-07-30,1.3344,1.3413,1.345,1.3271,1.3271,1.345,6.75,7.0,0.25,0.35
2297,2009-07-31,1.3252,1.3353,1.3392,1.3171,1.3171,1.3392,6.75,7.0,0.25,0.35
2298,2009-08-03,1.3114,1.3232,1.3283,1.3082,1.3082,1.3283,6.75,7.0,0.25,0.35
2299,2009-08-04,1.3141,1.3126,1.3189,1.3091,1.3091,1.3189,6.75,7.0,0.25,0.35
2300,2009-08-05,1.315,1.3148,1.3195,1.3087,1.3087,1.3195,6.75,7.0,0.25,0.35
2301,2009-08-06,1.3178,1.3112,1.3226,1.3099,1.3099,1.3226,6.75,7.0,0.25,0.35
2302,2009-08-07,1.3296,1.3167,1.3341,1.3093,1.3093,1.3341,6.75,7.0,0.25,0.35
2303,2009-08-10,1.33,1.3285,1.3365,1.3213,1.3213,1.3365,6.75,7.0,0.25,0.35
2304,2009-08-11,1.3314,1.3289,1.335,1.3202,1.3202,1.335,6.75,7.0,0.25,0.35
2305,2009-08-12,1.3276,1.3272,1.3362,1.3202,1.3202,1.3362,6.75,7.0,0.25,0.35
2306,2009-08-13,1.3179,1.3259,1.3314,1.3128,1.3128,1.3314,6.75,7.0,0.25,0.35
2307,2009-08-14,1.3282,1.3205,1.3349,1.3147,1.3147,1.3349,6.75,7.0,0.25,0.35
2308,2009-08-17,1.334,1.3306,1.3396,1.3206,1.3206,1.3396,6.75,7.0,0.25,0.35
2309,2009-08-18,1.3312,1.3321,1.3375,1.3212,1.3212,1.3375,6.75,7.0,0.25,0.35
2310,2009-08-19,1.3209,1.3279,1.3357,1.3171,1.3171,1.3357,6.75,7.0,0.25,0.35
2311,2009-08-20,1.3229,1.3205,1.3314,1.3163,1.3163,1.3314,6.75,7.0,0.25,0.35
2312,2009-08-21,1.3179,1.3183,1.328,1.3116,1.3116,1.328,6.75,7.0,0.25,0.35
2313,2009-08-24,1.3206,1.3153,1.324,1.3141,1.3141,1.324,6.75,7.0,0.25,0.35
2314,2009-08-25,1.3196,1.3205,1.3249,1.3122,1.3122,1.3249,6.75,7.0,0.25,0.35
2315,2009-08-26,1.3243,1.3202,1.3291,1.3130000000000002,1.3130000000000002,1.3291,6.75,7.0,0.25,0.35
2316,2009-08-27,1.3138,1.3229,1.3283,1.3073,1.3073,1.3283,6.75,7.0,0.25,0.35
2317,2009-08-28,1.3238,1.3122,1.3259999999999998,1.3093,1.3093,1.3259999999999998,6.75,7.0,0.25,0.35
2318,2009-08-31,1.3196,1.3221,1.3285,1.3132,1.3132,1.3285,6.75,7.0,0.25,0.35
2319,2009-09-01,1.3284,1.3172,1.3323,1.3118,1.3118,1.3323,6.75,7.0,0.25,0.35
2320,2009-09-02,1.3202,1.327,1.331,1.3156,1.3156,1.331,6.75,7.0,0.25,0.35
2321,2009-09-03,1.3237,1.3183,1.3266,1.3128,1.3128,1.3266,6.75,7.0,0.25,0.35
2322,2009-09-04,1.3191,1.3203,1.3277,1.3138,1.3138,1.3277,6.75,7.0,0.25,0.35
2323,2009-09-07,1.3174,1.315,1.3196,1.3099,1.3099,1.3196,6.75,7.0,0.25,0.35
2324,2009-09-08,1.3093,1.3165,1.3193,1.3031,1.3031,1.3193,6.75,7.0,0.25,0.35
2325,2009-09-09,1.3017,1.3074,1.3111,1.2968,1.2968,1.3111,6.75,7.0,0.25,0.35
2326,2009-09-10,1.3003,1.3007,1.3083,1.2954,1.2954,1.3083,6.75,7.0,0.25,0.35
2327,2009-09-11,1.3011,1.2983,1.3045,1.2942,1.2942,1.3045,6.75,7.0,0.25,0.35
2328,2009-09-14,1.2972,1.2993,1.3085,1.2932,1.2932,1.3085,6.75,7.0,0.25,0.35
2329,2009-09-15,1.2957,1.2969,1.3042,1.2925,1.2925,1.3042,6.75,7.0,0.25,0.35
2330,2009-09-16,1.2941,1.2965,1.3006,1.2898,1.2898,1.3006,6.75,7.0,0.25,0.35
2331,2009-09-17,1.2909,1.2917,1.2986,1.2867,1.2867,1.2986,6.75,7.0,0.25,0.35
2332,2009-09-18,1.2935,1.2892,1.2974,1.2878,1.2878,1.2974,6.75,7.0,0.25,0.35
2333,2009-09-21,1.2947,1.2926,1.3013,1.2907,1.2907,1.3013,6.75,7.0,0.25,0.35
2334,2009-09-22,1.2889,1.2931,1.2962,1.2825,1.2825,1.2962,6.75,7.0,0.25,0.35
2335,2009-09-23,1.2895,1.2846,1.2919999999999998,1.2799,1.2799,1.2919999999999998,6.75,7.0,0.25,0.35
2336,2009-09-24,1.294,1.2921,1.3004,1.2817,1.2817,1.3004,6.75,7.0,0.25,0.35
2337,2009-09-25,1.2918,1.2921,1.3012,1.2867,1.2867,1.3012,6.75,7.0,0.25,0.35
2338,2009-09-28,1.2959,1.29,1.3029,1.2877,1.2877,1.3029,6.75,7.0,0.25,0.35
2339,2009-09-29,1.2968,1.295,1.3069,1.2923,1.2923,1.3069,6.75,7.0,0.25,0.35
2340,2009-09-30,1.2957,1.2976,1.3028,1.2893,1.2893,1.3028,6.75,7.0,0.25,0.35
2341,2009-10-01,1.3027,1.2938,1.3053,1.2897,1.2897,1.3053,6.75,7.0,0.25,0.35
2342,2009-10-02,1.3030000000000002,1.3014,1.3103,1.2907,1.2907,1.3103,6.75,7.0,0.25,0.35
2343,2009-10-05,1.2985,1.2978,1.3053,1.2901,1.2901,1.3053,6.75,7.0,0.25,0.35
2344,2009-10-06,1.2909,1.2916,1.3004,1.2849,1.2849,1.3004,6.75,7.0,0.25,0.35
2345,2009-10-07,1.296,1.2897,1.3003,1.2863,1.2863,1.3003,6.75,7.0,0.25,0.35
2346,2009-10-08,1.2838,1.2953,1.2973,1.2804,1.2804,1.2973,6.75,7.0,0.25,0.35
2347,2009-10-09,1.2942,1.2821,1.2990000000000002,1.2817,1.2817,1.2990000000000002,6.75,7.0,0.25,0.35
2348,2009-10-12,1.2905,1.2931,1.2990000000000002,1.2839,1.2839,1.2990000000000002,6.75,7.0,0.25,0.35
2349,2009-10-13,1.2885,1.2911,1.2944,1.2781,1.2781,1.2944,6.75,7.0,0.25,0.35
2350,2009-10-14,1.2844,1.2871,1.2933,1.2738,1.2738,1.2933,6.75,7.0,0.25,0.35
2351,2009-10-15,1.2832,1.2755,1.2927,1.2721,1.2721,1.2927,6.75,7.0,0.25,0.35
2352,2009-10-16,1.2854,1.2812,1.2916,1.2718,1.2718,1.2916,6.75,7.0,0.25,0.35
2353,2009-10-19,1.2833,1.2874,1.2922,1.2712,1.2712,1.2922,6.75,7.0,0.25,0.35
2354,2009-10-20,1.2845,1.2819,1.2923,1.27,1.27,1.2923,6.75,7.0,0.25,0.35
2355,2009-10-21,1.2796,1.2846,1.2918,1.2715,1.2715,1.2918,6.75,7.0,0.25,0.35
2356,2009-10-22,1.28,1.2797,1.2855,1.2748,1.2748,1.2855,6.75,7.0,0.25,0.35
2357,2009-10-23,1.2843,1.2790000000000001,1.2857,1.2739,1.2739,1.2857,6.75,7.0,0.25,0.35
2358,2009-10-26,1.2931,1.2801,1.2964,1.2704,1.2704,1.2964,6.75,7.0,0.25,0.35
2359,2009-10-27,1.2902,1.2917,1.2964,1.2767,1.2767,1.2964,6.75,7.0,0.25,0.35
2360,2009-10-28,1.2973,1.29,1.2999,1.2797,1.2797,1.2999,6.75,7.0,0.25,0.35
2361,2009-10-29,1.2944,1.2966,1.3005,1.2822,1.2822,1.3005,6.75,7.0,0.25,0.35
2362,2009-10-30,1.3,1.2928,1.3032,1.2895,1.2895,1.3032,6.75,7.0,0.25,0.35
2363,2009-11-02,1.2964,1.2987,1.3026,1.2825,1.2825,1.3026,6.75,7.0,0.25,0.35
