,Date,Dernier,Ouv.,Plus Haut,Plus Bas,bid,ask,bid_rate,ask_rate,bid_rate_local,ask_rate_local,bid_rate_foreign,ask_rate_foreign
4470,2017-04-04,2.4341,2.4822,2.4958,2.4058,2.4058,2.4958,6.75,7.0,6.75,7.0,0.1,0.25
4471,2017-04-05,2.4327,2.4330000000000003,2.4977,2.4184,2.4184,2.4977,6.75,7.0,6.75,7.0,0.1,0.25
4472,2017-04-06,2.432,2.4238,2.4981,2.4191,2.4191,2.4981,6.75,7.0,6.75,7.0,0.1,0.25
4473,2017-04-07,2.4371,2.4290000000000003,2.491,2.4123,2.4123,2.491,6.75,7.0,6.75,7.0,0.1,0.25
4474,2017-04-10,2.4289,2.4755,2.4891,2.4175,2.4175,2.4891,6.75,7.0,6.75,7.0,0.1,0.25
4475,2017-04-11,2.4266,2.4273,2.5208,2.416,2.416,2.5208,6.75,7.0,6.75,7.0,0.1,0.25
4476,2017-04-12,2.4901,2.4203,2.5196,2.4184,2.4184,2.5196,6.75,7.0,6.75,7.0,0.1,0.25
4477,2017-04-13,2.4901,2.4838,2.5202,2.4211,2.4211,2.5202,6.75,7.0,6.75,7.0,0.1,0.25
4478,2017-04-14,2.4483,2.4889,2.5056,2.4207,2.4207,2.5056,6.75,7.0,6.75,7.0,0.1,0.25
4479,2017-04-17,2.4628,2.4577,2.5368,2.439,2.439,2.5368,6.75,7.0,6.75,7.0,0.1,0.25
4480,2017-04-18,2.4733,2.4616,2.5415,2.4436,2.4436,2.5415,6.75,7.0,6.75,7.0,0.1,0.25
4481,2017-04-19,2.4783,2.4722,2.5463,2.4446,2.4446,2.5463,6.75,7.0,6.75,7.0,0.1,0.25
4482,2017-04-20,2.5810000000000004,2.4768,2.6867,2.4617,2.4617,2.6867,6.75,7.0,6.75,7.0,0.1,0.25
4483,2017-04-21,2.6998,2.5635,2.7383,2.4605,2.4605,2.7383,6.75,7.0,6.75,7.0,0.1,0.25
4484,2017-04-24,2.4859,2.737,2.8352,2.4723,2.4723,2.8352,6.75,7.0,6.75,7.0,0.1,0.25
4485,2017-04-25,2.5932,2.479,2.835,2.4618,2.4618,2.835,6.75,7.0,6.75,7.0,0.1,0.25
4486,2017-04-26,2.6054,2.5918,2.7483,2.4741,2.4741,2.7483,6.75,7.0,6.75,7.0,0.1,0.25
4487,2017-04-27,2.6029,2.6023,2.8378,2.4887,2.4887,2.8378,6.75,7.0,6.75,7.0,0.1,0.25
4488,2017-04-28,2.6848,2.5821,2.7089999999999996,2.5425,2.5425,2.7089999999999996,6.75,7.0,6.75,7.0,0.1,0.25
4489,2017-05-01,2.6689999999999996,2.6905,2.7435,2.5927,2.5927,2.7435,6.75,7.0,6.75,7.0,0.1,0.25
4490,2017-05-02,2.6072,2.6464,2.8455,2.4496,2.4496,2.8455,6.75,7.0,6.75,7.0,0.1,0.25
4491,2017-05-03,2.6491,2.5999,2.7501,2.5157,2.5157,2.7501,6.75,7.0,6.75,7.0,0.1,0.25
4492,2017-05-04,2.6642,2.627,2.7452,2.4811,2.4811,2.7452,6.75,7.0,6.75,7.0,0.1,0.25
4493,2017-05-05,2.6507,2.6188,2.7464,2.4839,2.4839,2.7464,6.75,7.0,6.75,7.0,0.1,0.25
4494,2017-05-08,2.6889,2.6116,2.6978,2.4837,2.4837,2.6978,6.75,7.0,6.75,7.0,0.1,0.25
4495,2017-05-09,2.6246,2.6395,2.6961,2.4489,2.4489,2.6961,6.75,7.0,6.75,7.0,0.1,0.25
4496,2017-05-10,2.6384,2.6228,2.8627,2.477,2.477,2.8627,6.75,7.0,6.75,7.0,0.1,0.25
4497,2017-05-11,2.6302,2.6368,2.6935,2.5432,2.5432,2.6935,6.75,7.0,6.75,7.0,0.1,0.25
4498,2017-05-12,2.6469,2.6295,2.7258,2.5442,2.5442,2.7258,6.75,7.0,6.75,7.0,0.1,0.25
4499,2017-05-15,2.7323,2.6853,2.7842,2.4825,2.4825,2.7842,6.75,7.0,6.75,7.0,0.1,0.25
4500,2017-05-16,2.6791,2.6767,2.8826,2.6327,2.6327,2.8826,6.75,7.0,6.75,7.0,0.1,0.25
4501,2017-05-17,2.7932,2.6781,2.8207,2.5626,2.5626,2.8207,6.75,7.0,6.75,7.0,0.1,0.25
4502,2017-05-18,2.6982,2.7706,2.8702,2.6416,2.6416,2.8702,6.75,7.0,6.75,7.0,0.1,0.25
4503,2017-05-19,2.7283,2.7082,2.8228,2.4982,2.4982,2.8228,6.75,7.0,6.75,7.0,0.1,0.25
4504,2017-05-22,2.734,2.7115,2.8521,2.5922,2.5922,2.8521,6.75,7.0,6.75,7.0,0.1,0.25
4505,2017-05-23,2.7171,2.7222,2.8548,2.6395,2.6395,2.8548,6.75,7.0,6.75,7.0,0.1,0.25
4506,2017-05-24,2.707,2.7159,2.7684,2.6199,2.6199,2.7684,6.75,7.0,6.75,7.0,0.1,0.25
4507,2017-05-25,2.7719,2.7152,2.7881,2.6194,2.6194,2.7881,6.75,7.0,6.75,7.0,0.1,0.25
4508,2017-05-26,2.7138,2.7693,2.7811,2.5046,2.5046,2.7811,6.75,7.0,6.75,7.0,0.1,0.25
4509,2017-05-29,2.7129,2.7115,2.7736,2.6609,2.6609,2.7736,6.75,7.0,6.75,7.0,0.1,0.25
4510,2017-05-30,2.7381,2.713,2.7967,2.659,2.659,2.7967,6.75,7.0,6.75,7.0,0.1,0.25
4511,2017-05-31,2.7555,2.7178,2.8068,2.6605,2.6605,2.8068,6.75,7.0,6.75,7.0,0.1,0.25
4512,2017-06-01,2.7257,2.7349,2.7827,2.6661,2.6661,2.7827,6.75,7.0,6.75,7.0,0.1,0.25
4513,2017-06-02,2.7364,2.7299,2.7832,2.6635,2.6635,2.7832,6.75,7.0,6.75,7.0,0.1,0.25
4514,2017-06-05,2.7367,2.7341,2.7949,2.7079,2.7079,2.7949,6.75,7.0,6.75,7.0,0.1,0.25
4515,2017-06-06,2.7559,2.735,2.8115,2.6639,2.6639,2.8115,6.75,7.0,6.75,7.0,0.1,0.25
4516,2017-06-07,2.7561,2.7355,2.8144,2.6647,2.6647,2.8144,6.75,7.0,6.75,7.0,0.1,0.25
4517,2017-06-08,2.7386,2.7359,2.798,2.6805,2.6805,2.798,6.75,7.0,6.75,7.0,0.1,0.25
4518,2017-06-09,2.7406,2.737,2.7996,2.6711,2.6711,2.7996,6.75,7.0,6.75,7.0,0.1,0.25
4519,2017-06-12,2.7496,2.7367,2.802,2.6692,2.6692,2.802,6.75,7.0,6.75,7.0,0.1,0.25
4520,2017-06-13,2.7513,2.7672,2.8006,2.6711,2.6711,2.8006,6.75,7.0,6.75,7.0,0.1,0.25
4521,2017-06-14,2.7519,2.7501,2.8051,2.6836,2.6836,2.8051,6.75,7.0,6.75,7.0,0.1,0.25
4522,2017-06-15,2.7463,2.75,2.8007,2.6646,2.6646,2.8007,6.75,7.0,6.75,7.0,0.1,0.25
4523,2017-06-16,2.7502,2.7441,2.7969,2.6798,2.6798,2.7969,6.75,7.0,6.75,7.0,0.1,0.25
4524,2017-06-19,2.7527,2.7488,2.8163,2.5929,2.5929,2.8163,6.75,7.0,6.75,7.0,0.1,0.25
4525,2017-06-20,2.7424,2.7361,2.8243,2.7108,2.7108,2.8243,6.75,7.0,6.75,7.0,0.1,0.25
4526,2017-06-21,2.7513,2.7142,2.7973,2.7132,2.7132,2.7973,6.75,7.0,6.75,7.0,0.1,0.25
4527,2017-06-22,2.7786,2.7493,2.8171,2.6827,2.6827,2.8171,6.75,7.0,6.75,7.0,0.1,0.25
4528,2017-06-23,2.7798,2.7584,2.8113,2.7141,2.7141,2.8113,6.75,7.0,6.75,7.0,0.1,0.25
4529,2017-06-26,2.7816,2.7656,2.7969,2.7376,2.7376,2.7969,6.75,7.0,6.75,7.0,0.1,0.25
4530,2017-06-27,2.7631,2.7613,2.8171,2.7306,2.7306,2.8171,6.75,7.0,6.75,7.0,0.1,0.25
4531,2017-06-28,2.8065,2.7428,2.8327,2.6677,2.6677,2.8327,6.75,7.0,6.75,7.0,0.1,0.25
4532,2017-06-29,2.7635,2.7915,2.8219,2.7334,2.7334,2.8219,6.75,7.0,6.75,7.0,0.1,0.25
4533,2017-06-30,2.8165,2.763,2.8365,2.7341,2.7341,2.8365,6.75,7.0,6.75,7.0,0.1,0.25
4534,2017-07-03,2.7641,2.8095,2.8178,2.733,2.733,2.8178,6.75,7.0,6.75,7.0,0.1,0.25
4535,2017-07-04,2.7713,2.7625,2.8178,2.7317,2.7317,2.8178,6.75,7.0,6.75,7.0,0.1,0.25
4536,2017-07-05,2.7719,2.7701,2.8359,2.7302,2.7302,2.8359,6.75,7.0,6.75,7.0,0.1,0.25
4537,2017-07-06,2.7778,2.7711,2.8358,2.7311,2.7311,2.8358,6.75,7.0,6.75,7.0,0.1,0.25
4538,2017-07-07,2.767,2.7769999999999997,2.8310000000000004,2.7389,2.7389,2.8310000000000004,6.75,7.0,6.75,7.0,0.1,0.25
4539,2017-07-10,2.7807,2.8273,2.8316,2.7372,2.7372,2.8316,6.75,7.0,6.75,7.0,0.1,0.25
4540,2017-07-11,2.7854,2.7792,2.8258,2.7387,2.7387,2.8258,6.75,7.0,6.75,7.0,0.1,0.25
4541,2017-07-12,2.782,2.7837,2.8386,2.76,2.76,2.8386,6.75,7.0,6.75,7.0,0.1,0.25
4542,2017-07-13,2.8312,2.7805,2.8495,2.7666,2.7666,2.8495,6.75,7.0,6.75,7.0,0.1,0.25
4543,2017-07-14,2.8312,2.8168,2.8504,2.7482,2.7482,2.8504,6.75,7.0,6.75,7.0,0.1,0.25
4544,2017-07-17,2.8363,2.7807,2.8588,2.7702,2.7702,2.8588,6.75,7.0,6.75,7.0,0.1,0.25
4545,2017-07-18,2.801,2.8213,2.8746,2.7744,2.7744,2.8746,6.75,7.0,6.75,7.0,0.1,0.25
4546,2017-07-19,2.7963,2.7995,2.8519,2.7789,2.7789,2.8519,6.75,7.0,6.75,7.0,0.1,0.25
4547,2017-07-20,2.8588,2.7918,2.8603,2.7809,2.7809,2.8603,6.75,7.0,6.75,7.0,0.1,0.25
4548,2017-07-21,2.8239,2.8468,2.9056,2.6805,2.6805,2.9056,6.75,7.0,6.75,7.0,0.1,0.25
4549,2017-07-24,2.8727,2.8096,2.9255,2.7808,2.7808,2.9255,6.75,7.0,6.75,7.0,0.1,0.25
4550,2017-07-25,2.8524,2.86,2.8924,2.7923,2.7923,2.8924,6.75,7.0,6.75,7.0,0.1,0.25
4551,2017-07-26,2.8738,2.8217,2.8762,2.7931,2.7931,2.8762,6.75,7.0,6.75,7.0,0.1,0.25
4552,2017-07-27,2.8245,2.8616,2.8868,2.7927,2.7927,2.8868,6.75,7.0,6.75,7.0,0.1,0.25
4553,2017-07-28,2.8733,2.8232,2.8756,2.7952,2.7952,2.8756,6.75,7.0,6.75,7.0,0.1,0.25
4554,2017-07-31,2.8183,2.8574,2.8707,2.772,2.772,2.8707,6.75,7.0,6.75,7.0,0.1,0.25
4555,2017-08-01,2.8327,2.8080000000000003,2.8893,2.7974,2.7974,2.8893,6.75,7.0,6.75,7.0,0.1,0.25
4556,2017-08-02,2.8378,2.8305,2.9017,2.8023,2.8023,2.9017,6.75,7.0,6.75,7.0,0.1,0.25
4557,2017-08-03,2.846,2.8364,2.9133,2.6226,2.6226,2.9133,6.75,7.0,6.75,7.0,0.1,0.25
4558,2017-08-04,2.8262,2.8444,2.8984,2.7817,2.7817,2.8984,6.75,7.0,6.75,7.0,0.1,0.25
4559,2017-08-07,2.815,2.8138,2.8942,2.8039,2.8039,2.8942,6.75,7.0,6.75,7.0,0.1,0.25
4560,2017-08-08,2.8306,2.8142,2.8862,2.798,2.798,2.8862,6.75,7.0,6.75,7.0,0.1,0.25
4561,2017-08-09,2.8125,2.8287,2.8735,2.7939,2.7939,2.8735,6.75,7.0,6.75,7.0,0.1,0.25
4562,2017-08-10,2.8876,2.8115,2.8902,2.7960000000000003,2.7960000000000003,2.8902,6.75,7.0,6.75,7.0,0.1,0.25
4563,2017-08-11,2.8167,2.8697,2.8713,2.7974,2.7974,2.8713,6.75,7.0,6.75,7.0,0.1,0.25
4564,2017-08-14,2.8878,2.8121,2.895,2.801,2.801,2.895,6.75,7.0,6.75,7.0,0.1,0.25
4565,2017-08-15,2.8829,2.8878,2.9072,2.8167,2.8167,2.9072,6.75,7.0,6.75,7.0,0.1,0.25
4566,2017-08-16,2.8878,2.8828,2.9171,2.8129,2.8129,2.9171,6.75,7.0,6.75,7.0,0.1,0.25
4567,2017-08-17,2.824,2.8722,2.8924,2.7994,2.7994,2.8924,6.75,7.0,6.75,7.0,0.1,0.25
4568,2017-08-18,2.888,2.8881,2.9043,2.818,2.818,2.9043,6.75,7.0,6.75,7.0,0.1,0.25
4569,2017-08-21,2.8347,2.8248,2.9461,2.8043,2.8043,2.9461,6.75,7.0,6.75,7.0,0.1,0.25
4570,2017-08-22,2.8814,2.835,2.9216,2.815,2.815,2.9216,6.75,7.0,6.75,7.0,0.1,0.25
4571,2017-08-23,2.8838,2.8742,2.9087,2.8384,2.8384,2.9087,6.75,7.0,6.75,7.0,0.1,0.25
4572,2017-08-24,2.8928,2.9005,2.9185,2.8889,2.8889,2.9185,6.75,7.0,6.75,7.0,0.1,0.25
4573,2017-08-25,2.8952,2.8757,2.9041,2.8698,2.8698,2.9041,6.75,7.0,6.75,7.0,0.1,0.25
4574,2017-08-28,2.9022,2.9091,2.9503,2.8537,2.8537,2.9503,6.75,7.0,6.75,7.0,0.1,0.25
4575,2017-08-29,2.9421,2.9007,2.9627,2.8767,2.8767,2.9627,6.75,7.0,6.75,7.0,0.1,0.25
4576,2017-08-30,2.8956,2.9254,2.9469,2.8671,2.8671,2.9469,6.75,7.0,6.75,7.0,0.1,0.25
4577,2017-08-31,2.8963,2.8954,2.927,2.867,2.867,2.927,6.75,7.0,6.75,7.0,0.1,0.25
4578,2017-09-01,2.8904,2.9055,2.9272,2.8735,2.8735,2.9272,6.75,7.0,6.75,7.0,0.1,0.25
4579,2017-09-04,2.8937,2.8824,2.927,2.8754,2.8754,2.927,6.75,7.0,6.75,7.0,0.1,0.25
4580,2017-09-05,2.9177,2.9106,2.9457,2.8996,2.8996,2.9457,6.75,7.0,6.75,7.0,0.1,0.25
4581,2017-09-06,2.9174,2.9177,2.9524,2.9006,2.9006,2.9524,6.75,7.0,6.75,7.0,0.1,0.25
4582,2017-09-07,2.9324,2.9175,2.9588,2.9045,2.9045,2.9588,6.75,7.0,6.75,7.0,0.1,0.25
4583,2017-09-08,2.9111,2.9155,2.9713,2.8921,2.8921,2.9713,6.75,7.0,6.75,7.0,0.1,0.25
4584,2017-09-11,2.9323,2.9282,2.9725,2.8881,2.8881,2.9725,6.75,7.0,6.75,7.0,0.1,0.25
4585,2017-09-12,2.9271,2.9183,2.9597,2.908,2.908,2.9597,6.75,7.0,6.75,7.0,0.1,0.25
4586,2017-09-13,2.928,2.927,2.9635,2.903,2.903,2.9635,6.75,7.0,6.75,7.0,0.1,0.25
4587,2017-09-14,2.909,2.9104,2.9393,2.8845,2.8845,2.9393,6.75,7.0,6.75,7.0,0.1,0.25
4588,2017-09-15,2.9321,2.926,2.9792,2.9111,2.9111,2.9792,6.75,7.0,6.75,7.0,0.1,0.25
4589,2017-09-18,2.9015,2.9146,2.9617,2.895,2.895,2.9617,6.75,7.0,6.75,7.0,0.1,0.25
4590,2017-09-19,2.9061,2.9018,2.9676,2.8954,2.8954,2.9676,6.75,7.0,6.75,7.0,0.1,0.25
4591,2017-09-20,2.9303,2.9082,2.9665,2.8927,2.8927,2.9665,6.75,7.0,6.75,7.0,0.1,0.25
4592,2017-09-21,2.9328,2.9455,2.9505,2.9079,2.9079,2.9505,6.75,7.0,6.75,7.0,0.1,0.25
4593,2017-09-22,2.9210000000000003,2.9158,2.946,2.9016,2.9016,2.946,6.75,7.0,6.75,7.0,0.1,0.25
4594,2017-09-25,2.9138,2.9097,2.9345,2.8921,2.8921,2.9345,6.75,7.0,6.75,7.0,0.1,0.25
4595,2017-09-26,2.9095,2.9144,2.925,2.8854,2.8854,2.925,6.75,7.0,6.75,7.0,0.1,0.25
4596,2017-09-27,2.9009,2.9101,2.9196,2.8718,2.8718,2.9196,6.75,7.0,6.75,7.0,0.1,0.25
4597,2017-09-28,2.9082,2.9013,2.9236,2.8609,2.8609,2.9236,6.75,7.0,6.75,7.0,0.1,0.25
4598,2017-09-29,2.9275,2.8997,2.9397,2.8876,2.8876,2.9397,6.75,7.0,6.75,7.0,0.1,0.25
4599,2017-10-02,2.9064,2.9009,2.9266,2.8769,2.8769,2.9266,6.75,7.0,6.75,7.0,0.1,0.25
4600,2017-10-03,2.9255,2.9078,2.9284,2.8096,2.8096,2.9284,6.75,7.0,6.75,7.0,0.1,0.25
4601,2017-10-04,2.908,2.9234,2.9266,2.8771,2.8771,2.9266,6.75,7.0,6.75,7.0,0.1,0.25
4602,2017-10-05,2.9079,2.9078,2.9271,2.8725,2.8725,2.9271,6.75,7.0,6.75,7.0,0.1,0.25
4603,2017-10-06,2.9228,2.9244,2.9426,2.8883,2.8883,2.9426,6.75,7.0,6.75,7.0,0.1,0.25
4604,2017-10-09,2.9127,2.9078,2.9303,2.8883,2.8883,2.9303,6.75,7.0,6.75,7.0,0.1,0.25
4605,2017-10-10,2.9389999999999996,2.9171,2.9497,2.8948,2.8948,2.9497,6.75,7.0,6.75,7.0,0.1,0.25
4606,2017-10-11,2.9367,2.9364,2.9428,2.8988,2.8988,2.9428,6.75,7.0,6.75,7.0,0.1,0.25
4607,2017-10-12,2.9204,2.9139999999999997,2.9361,2.8893,2.8893,2.9361,6.75,7.0,6.75,7.0,0.1,0.25
4608,2017-10-13,2.9442,2.9312,2.9524,2.908,2.908,2.9524,6.75,7.0,6.75,7.0,0.1,0.25
4609,2017-10-16,2.9179,2.9165,2.9806,2.803,2.803,2.9806,6.75,7.0,6.75,7.0,0.1,0.25
4610,2017-10-17,2.9152,2.9183,2.9289,2.8989999999999996,2.8989999999999996,2.9289,6.75,7.0,6.75,7.0,0.1,0.25
4611,2017-10-18,2.9306,2.9268,2.9356,2.9005,2.9005,2.9356,6.75,7.0,6.75,7.0,0.1,0.25
4612,2017-10-19,2.9388,2.9388,2.9489,2.9127,2.9127,2.9489,6.75,7.0,6.75,7.0,0.1,0.25
4613,2017-10-20,2.9419,2.9385,2.9466,2.9133,2.9133,2.9466,6.75,7.0,6.75,7.0,0.1,0.25
4614,2017-10-23,2.9112,2.9272,2.932,2.9003,2.9003,2.932,6.75,7.0,6.75,7.0,0.1,0.25
4615,2017-10-24,2.9383,2.9388,2.9545,2.9062,2.9062,2.9545,6.75,7.0,6.75,7.0,0.1,0.25
4616,2017-10-25,2.9385,2.9381,2.9554,2.9131,2.9131,2.9554,6.75,7.0,6.75,7.0,0.1,0.25
4617,2017-10-26,2.9095,2.943,2.9451,2.8897,2.8897,2.9451,6.75,7.0,6.75,7.0,0.1,0.25
4618,2017-10-27,2.9061,2.9099,2.9303,2.8571,2.8571,2.9303,6.75,7.0,6.75,7.0,0.1,0.25
4619,2017-10-30,2.9094,2.9069,2.9395,2.8632,2.8632,2.9395,6.75,7.0,6.75,7.0,0.1,0.25
4620,2017-10-31,2.9061,2.9094,2.9576,2.8932,2.8932,2.9576,6.75,7.0,6.75,7.0,0.1,0.25
4621,2017-11-01,2.9339,2.9174,2.9414,2.9001,2.9001,2.9414,6.75,7.0,6.75,7.0,0.1,0.25
4622,2017-11-02,2.9129,2.9226,2.9331,2.8911,2.8911,2.9331,6.75,7.0,6.75,7.0,0.1,0.25
4623,2017-11-03,2.9336,2.9107,2.9436,2.8994,2.8994,2.9436,6.75,7.0,6.75,7.0,0.1,0.25
4624,2017-11-06,2.8952,2.9063,2.9425,2.8892,2.8892,2.9425,6.75,7.0,6.75,7.0,0.1,0.25
4625,2017-11-07,2.9083,2.923,2.9375,2.8862,2.8862,2.9375,6.75,7.0,6.75,7.0,0.1,0.25
4626,2017-11-08,2.9339999999999997,2.9191,2.9521,2.9078,2.9078,2.9521,6.75,7.0,6.75,7.0,0.1,0.25
4627,2017-11-09,2.9133,2.9228,2.9458,2.8917,2.8917,2.9458,6.75,7.0,6.75,7.0,0.1,0.25
4628,2017-11-10,2.9162,2.9137,2.9426,2.9011,2.9011,2.9426,6.75,7.0,6.75,7.0,0.1,0.25
4629,2017-11-13,2.9386,2.9221,2.955,2.9097,2.9097,2.955,6.75,7.0,6.75,7.0,0.1,0.25
4630,2017-11-14,2.9318,2.9282,2.9583,2.9047,2.9047,2.9583,6.75,7.0,6.75,7.0,0.1,0.25
4631,2017-11-15,2.9316,2.9377,2.9678,2.912,2.912,2.9678,6.75,7.0,6.75,7.0,0.1,0.25
4632,2017-11-16,2.931,2.9316,2.955,2.9129,2.9129,2.955,6.75,7.0,6.75,7.0,0.1,0.25
4633,2017-11-17,2.9446,2.9316,2.9576,2.9166,2.9166,2.9576,6.75,7.0,6.75,7.0,0.1,0.25
4634,2017-11-20,2.9514,2.9558,2.9933,2.9227,2.9227,2.9933,6.75,7.0,6.75,7.0,0.1,0.25
4635,2017-11-21,2.9569,2.9404,2.9589,2.9102,2.9102,2.9589,6.75,7.0,6.75,7.0,0.1,0.25
4636,2017-11-22,2.9513,2.9679,2.9743,2.9231,2.9231,2.9743,6.75,7.0,6.75,7.0,0.1,0.25
4637,2017-11-23,2.9622,2.9489,2.9862,2.9189999999999996,2.9189999999999996,2.9862,6.75,7.0,6.75,7.0,0.1,0.25
4638,2017-11-24,2.9723,2.9618,2.9948,2.9313,2.9313,2.9948,6.75,7.0,6.75,7.0,0.1,0.25
4639,2017-11-27,2.9722,2.9939,3.0187,2.9402,2.9402,3.0187,6.75,7.0,6.75,7.0,0.1,0.25
4640,2017-11-28,2.9345,2.9556,2.9939999999999998,2.9178,2.9178,2.9939999999999998,6.75,7.0,6.75,7.0,0.1,0.25
4641,2017-11-29,2.9364,2.9341,2.9815,2.9167,2.9167,2.9815,6.75,7.0,6.75,7.0,0.1,0.25
4642,2017-11-30,2.9691,2.9534,2.9991,2.9329,2.9329,2.9991,6.75,7.0,6.75,7.0,0.1,0.25
4643,2017-12-01,2.9501,2.9524,2.9947,2.9287,2.9287,2.9947,6.75,7.0,6.75,7.0,0.1,0.25
4644,2017-12-04,2.9677,2.9645,3.0042,2.935,2.935,3.0042,6.75,7.0,6.75,7.0,0.1,0.25
4645,2017-12-05,2.9775,2.9676,3.0027,2.9324,2.9324,3.0027,6.75,7.0,6.75,7.0,0.1,0.25
4646,2017-12-06,2.9726,2.9777,2.9928,2.9308,2.9308,2.9928,6.75,7.0,6.75,7.0,0.1,0.25
4647,2017-12-07,2.9676,2.9726,2.9886,2.9301,2.9301,2.9886,6.75,7.0,6.75,7.0,0.1,0.25
4648,2017-12-08,2.937,2.951,2.9721,2.9063,2.9063,2.9721,6.75,7.0,6.75,7.0,0.1,0.25
4649,2017-12-11,2.9676,2.9301,2.9962,2.9245,2.9245,2.9962,6.75,7.0,6.75,7.0,0.1,0.25
4650,2017-12-12,2.9677,2.9675,2.9839,2.9233,2.9233,2.9839,6.75,7.0,6.75,7.0,0.1,0.25
4651,2017-12-13,2.9678,2.968,2.9945,2.9266,2.9266,2.9945,6.75,7.0,6.75,7.0,0.1,0.25
4652,2017-12-14,2.9277,2.9675,2.9787,2.9122,2.9122,2.9787,6.75,7.0,6.75,7.0,0.1,0.25
4653,2017-12-15,2.9391,2.928,2.9673,2.9119,2.9119,2.9673,6.75,7.0,6.75,7.0,0.1,0.25
4654,2017-12-18,2.9311,2.9387,2.9686,2.9121,2.9121,2.9686,6.75,7.0,6.75,7.0,0.1,0.25
4655,2017-12-19,2.9767,2.9481,2.989,2.9118,2.9118,2.989,6.75,7.0,6.75,7.0,0.1,0.25
4656,2017-12-20,2.9389999999999996,2.9594,2.9969,2.9177,2.9177,2.9969,6.75,7.0,6.75,7.0,0.1,0.25
4657,2017-12-21,2.98,2.9554,3.0059,2.9360000000000004,2.9360000000000004,3.0059,6.75,7.0,6.75,7.0,0.1,0.25
4658,2017-12-22,2.9415,2.9637,2.986,2.918,2.918,2.986,6.75,7.0,6.75,7.0,0.1,0.25
4659,2017-12-25,2.9406,2.9191,2.9855,2.9191,2.9191,2.9855,6.75,7.0,6.75,7.0,0.1,0.25
4660,2017-12-26,2.9646,2.9405,2.9872,2.9193,2.9193,2.9872,6.75,7.0,6.75,7.0,0.1,0.25
4661,2017-12-27,2.9806,2.9815,3.0011,2.9377,2.9377,3.0011,6.75,7.0,6.75,7.0,0.1,0.25
4662,2017-12-28,2.9588,2.9682,2.9983,2.9299,2.9299,2.9983,6.75,7.0,6.75,7.0,0.1,0.25
4663,2017-12-29,2.9461,2.9547,3.0074,2.9267,2.9267,3.0074,6.75,7.0,6.75,7.0,0.1,0.25
4664,2018-01-01,2.9491,2.9472,3.02,2.9453,2.9453,3.02,6.75,7.0,6.75,7.0,0.1,0.25
4665,2018-01-02,2.9906,2.9516,3.0241,2.935,2.935,3.0241,6.75,7.0,6.75,7.0,0.1,0.25
4666,2018-01-03,2.9507,2.9883,3.0356,2.9308,2.9308,3.0356,6.75,7.0,6.75,7.0,0.1,0.25
4667,2018-01-04,2.9546,2.9981,3.0213,2.9329,2.9329,3.0213,6.75,7.0,6.75,7.0,0.1,0.25
4668,2018-01-05,2.9937,2.955,3.0260000000000002,2.9331,2.9331,3.0260000000000002,6.75,7.0,6.75,7.0,0.1,0.25
4669,2018-01-08,3.0076,3.0072,3.0282,2.9324,2.9324,3.0282,6.75,7.0,6.75,7.0,0.1,0.25
4670,2018-01-09,2.9463,2.9484,3.0086,2.9215,2.9215,3.0086,6.75,7.0,6.75,7.0,0.1,0.25
4671,2018-01-10,2.944,2.9922,2.9987,2.9255,2.9255,2.9987,6.75,7.0,6.75,7.0,0.1,0.25
4672,2018-01-11,2.9512,2.9918,3.0099,2.9257,2.9257,3.0099,6.75,7.0,6.75,7.0,0.1,0.25
4673,2018-01-12,3.0382,2.9518,3.0522,2.935,2.935,3.0522,6.75,7.0,6.75,7.0,0.1,0.25
4674,2018-01-15,2.9675,3.0406,3.0516,2.9496,2.9496,3.0516,6.75,7.0,6.75,7.0,0.1,0.25
4675,2018-01-16,3.0073,2.9822,3.0445,2.9593,2.9593,3.0445,6.75,7.0,6.75,7.0,0.1,0.25
4676,2018-01-17,2.9594,2.9924,3.0257,2.9436,2.9436,3.0257,6.75,7.0,6.75,7.0,0.1,0.25
4677,2018-01-18,2.963,2.9931,3.0242,2.9398,2.9398,3.0242,6.75,7.0,6.75,7.0,0.1,0.25
4678,2018-01-19,2.9814,2.9938,3.0259,2.9426,2.9426,3.0259,6.75,7.0,6.75,7.0,0.1,0.25
4679,2018-01-22,2.9536,2.9559,3.0127,2.9089,2.9089,3.0127,6.75,7.0,6.75,7.0,0.1,0.25
4680,2018-01-23,2.9608,2.9966,3.0692,2.9415,2.9415,3.0692,6.75,7.0,6.75,7.0,0.1,0.25
4681,2018-01-24,2.968,2.9609,3.0248,2.7828,2.7828,3.0248,6.75,7.0,6.75,7.0,0.1,0.25
4682,2018-01-25,2.9585,2.9679,3.0764,2.9438,2.9438,3.0764,6.75,7.0,6.75,7.0,0.1,0.25
4683,2018-01-26,2.9817,2.9585,3.0217,2.9417,2.9417,3.0217,6.75,7.0,6.75,7.0,0.1,0.25
4684,2018-01-29,2.9749,2.9972,3.0337,2.9482,2.9482,3.0337,6.75,7.0,6.75,7.0,0.1,0.25
4685,2018-01-30,2.9797,2.9751,3.036,2.9513,2.9513,3.036,6.75,7.0,6.75,7.0,0.1,0.25
4686,2018-01-31,3.0086,2.967,3.0324,2.9444,2.9444,3.0324,6.75,7.0,6.75,7.0,0.1,0.25
